transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,profit
5925,4,6,2024-06-17,10,16.65,0.0,166.5,38.1
4431,19,12,2024-06-17,4,103.7,0.15,352.58,71.78
1417,499,7,2024-06-17,4,78.3,0.15,266.22,38.1
9630,63,27,2024-06-17,15,95.33,0.0,1429.95,382.95
8559,87,1,2024-06-17,1,13.26,0.1,11.93,3.91
657,351,28,2024-06-17,8,96.98,0.1,698.26,145.62
545,286,23,2024-06-17,5,58.89,0.15,250.28,34.43
7728,228,25,2024-06-18,20,66.27,0.0,1325.4,398.6
7874,336,15,2024-06-18,18,31.0,0.15,474.3,109.44
2566,332,30,2024-06-18,17,101.21,0.0,1720.57,709.92
7538,304,34,2024-06-18,17,129.06,0.0,2194.02,919.7
6378,49,3,2024-06-18,10,28.87,0.05,274.26,88.16
6532,177,32,2024-06-18,15,57.37,0.0,860.55,283.2
6588,155,13,2024-06-18,6,27.02,0.15,137.8,23.38
8624,451,26,2024-06-18,18,82.31,0.0,1481.58,582.48
8305,14,16,2024-06-18,14,45.98,0.15,547.16,174.76
1223,241,20,2024-06-19,11,37.25,0.1,368.78,128.43
1472,120,11,2024-06-19,1,78.15,0.1,70.34,26.75
3201,164,13,2024-06-19,2,27.02,0.15,45.93,7.79
9687,485,3,2024-06-19,9,28.87,0.15,220.86,53.37
6210,268,17,2024-06-19,1,25.17,0.15,21.39,7.28
7313,451,4,2024-06-19,16,117.7,0.0,1883.2,826.08
1035,472,10,2024-06-19,2,22.77,0.05,43.26,15.88
9568,235,24,2024-06-19,7,61.1,0.0,427.7,139.37
8326,65,9,2024-06-19,16,54.31,0.0,868.96,243.2
5710,412,34,2024-06-19,18,129.06,0.05,2206.93,857.65
8425,111,26,2024-06-19,19,82.31,0.1,1407.5,458.45
2980,354,28,2024-06-19,19,96.98,0.0,1842.62,530.1
2871,298,36,2024-06-19,10,77.46,0.0,774.6,142.9
4892,71,35,2024-06-19,15,32.76,0.1,442.26,98.61
1703,450,29,2024-06-19,4,72.91,0.0,291.64,119.32
2458,59,31,2024-06-19,13,119.38,0.05,1474.34,435.38
4899,409,3,2024-06-19,3,28.87,0.0,86.61,30.78
1777,424,13,2024-06-20,20,27.02,0.15,459.34,77.94
9629,250,4,2024-06-20,2,117.7,0.05,223.63,91.49
1079,73,31,2024-06-20,13,119.38,0.0,1551.94,512.98
4752,242,2,2024-06-20,8,64.36,0.15,437.65,86.29
1699,25,31,2024-06-20,13,119.38,0.0,1551.94,512.98
206,495,11,2024-06-20,15,78.15,0.05,1113.64,459.79
6699,57,9,2024-06-20,11,54.31,0.15,507.8,77.59
3522,40,16,2024-06-20,6,45.98,0.15,234.5,74.9
175,359,20,2024-06-20,19,37.25,0.05,672.36,257.21
1965,154,10,2024-06-20,11,22.77,0.05,237.95,87.36
1619,3,25,2024-06-20,19,66.27,0.05,1196.17,315.71
7412,279,26,2024-06-20,15,82.31,0.0,1234.65,485.4
3616,272,34,2024-06-20,16,129.06,0.05,1961.71,762.35
6465,387,5,2024-06-20,5,43.54,0.1,195.93,40.43
6605,364,25,2024-06-20,1,66.27,0.05,62.96,16.62
4885,500,6,2024-06-20,1,16.65,0.15,14.15,1.31
2365,355,6,2024-06-21,10,16.65,0.05,158.17,29.77
4356,193,11,2024-06-21,16,78.15,0.15,1062.84,365.4
3582,369,2,2024-06-21,13,64.36,0.05,794.85,223.89
6992,123,9,2024-06-21,19,54.31,0.0,1031.89,288.8
3835,424,25,2024-06-21,15,66.27,0.05,944.35,249.25
6914,27,30,2024-06-21,13,101.21,0.15,1118.37,345.52
6791,426,1,2024-06-21,10,13.26,0.1,119.34,39.14
6352,174,26,2024-06-21,3,82.31,0.0,246.93,97.08
4072,268,8,2024-06-21,10,58.02,0.0,580.2,229.9
3630,463,29,2024-06-21,17,72.91,0.15,1053.55,321.19
5053,436,14,2024-06-21,13,62.11,0.1,726.69,175.62
1859,56,4,2024-06-21,20,117.7,0.1,2118.6,797.2
6460,278,32,2024-06-21,14,57.37,0.1,722.86,184.0
8831,58,28,2024-06-21,1,96.98,0.15,82.43,13.35
9486,427,27,2024-06-21,3,95.33,0.15,243.09,33.69
6183,99,16,2024-06-21,3,45.98,0.0,137.94,58.14
6750,481,15,2024-06-21,14,31.0,0.05,412.3,128.52
1721,482,7,2024-06-22,7,78.3,0.0,548.1,148.89
2624,375,11,2024-06-22,1,78.15,0.15,66.43,22.84
9308,63,35,2024-06-22,14,32.76,0.0,458.64,137.9
9897,446,9,2024-06-22,19,54.31,0.05,980.3,237.21
499,229,4,2024-06-22,20,117.7,0.0,2354.0,1032.6
7868,390,5,2024-06-22,9,43.54,0.0,391.86,111.96
9599,101,7,2024-06-22,7,78.3,0.05,520.7,121.49
972,433,35,2024-06-22,5,32.76,0.0,163.8,49.25
6444,416,2,2024-06-22,12,64.36,0.0,772.32,245.28
6800,176,10,2024-06-22,7,22.77,0.0,159.39,63.56
155,188,24,2024-06-23,19,61.1,0.05,1102.86,320.25
228,479,25,2024-06-23,18,66.27,0.15,1013.93,179.81
1612,2,10,2024-06-23,5,22.77,0.0,113.85,45.4
2296,378,14,2024-06-23,16,62.11,0.1,894.38,216.14
2711,395,34,2024-06-23,5,129.06,0.05,613.04,238.24
8843,367,9,2024-06-23,1,54.31,0.0,54.31,15.2
4090,471,23,2024-06-23,18,58.89,0.05,1007.02,229.96
2069,379,24,2024-06-23,3,61.1,0.0,183.3,59.73
9197,208,13,2024-06-23,10,27.02,0.0,270.2,79.5
9474,404,12,2024-06-23,2,103.7,0.0,207.4,67.0
1916,430,18,2024-06-23,9,105.6,0.0,950.4,365.85
3665,433,1,2024-06-23,13,13.26,0.0,172.38,68.12
8993,132,19,2024-06-23,17,70.92,0.0,1205.64,418.37
6763,426,18,2024-06-23,8,105.6,0.1,760.32,240.72
3969,39,18,2024-06-23,20,105.6,0.0,2112.0,813.0
6856,64,27,2024-06-23,20,95.33,0.05,1811.27,415.27
8081,253,31,2024-06-23,19,119.38,0.15,1927.99,409.51
6982,205,36,2024-06-24,12,77.46,0.1,836.57,78.53
3984,347,31,2024-06-24,2,119.38,0.1,214.88,55.04
241,113,20,2024-06-24,13,37.25,0.1,435.82,151.77
9180,93,30,2024-06-24,11,101.21,0.15,946.31,292.36
7257,149,9,2024-06-24,14,54.31,0.1,684.31,136.77
2095,248,17,2024-06-24,16,25.17,0.0,402.72,176.96
8546,377,28,2024-06-24,8,96.98,0.1,698.26,145.62
7321,396,15,2024-06-24,15,31.0,0.0,465.0,160.95
3402,175,14,2024-06-24,13,62.11,0.0,807.43,256.36
4008,499,8,2024-06-24,4,58.02,0.1,208.87,68.75
8329,282,20,2024-06-24,1,37.25,0.0,37.25,15.4
8693,106,26,2024-06-24,20,82.31,0.15,1399.27,400.27
4979,62,6,2024-06-25,16,16.65,0.0,266.4,60.96
8822,465,35,2024-06-25,5,32.76,0.0,163.8,49.25
9194,453,22,2024-06-25,13,29.12,0.0,378.56,163.41
9640,126,21,2024-06-25,7,50.32,0.0,352.24,74.97
8259,298,19,2024-06-25,10,70.92,0.05,673.74,210.64
7692,295,12,2024-06-25,1,103.7,0.15,88.14,17.94
7642,300,8,2024-06-25,12,58.02,0.15,591.8,171.44
9033,362,24,2024-06-25,14,61.1,0.0,855.4,278.74
525,198,31,2024-06-25,18,119.38,0.05,2041.4,602.84
8719,55,14,2024-06-25,6,62.11,0.1,335.39,81.05
8539,111,25,2024-06-25,13,66.27,0.1,775.36,172.94
6420,49,34,2024-06-25,12,129.06,0.15,1316.41,416.89
8405,41,23,2024-06-25,15,58.89,0.0,883.35,235.8
6568,265,2,2024-06-25,5,64.36,0.0,321.8,102.2
4790,200,2,2024-06-26,3,64.36,0.0,193.08,61.32
2215,130,2,2024-06-26,7,64.36,0.0,450.52,143.08
6726,476,30,2024-06-26,8,101.21,0.0,809.68,334.08
8095,284,11,2024-06-26,9,78.15,0.0,703.35,311.04
2808,197,11,2024-06-26,8,78.15,0.0,625.2,276.48
5545,171,7,2024-06-26,20,78.3,0.0,1566.0,425.4
6388,263,25,2024-06-26,17,66.27,0.0,1126.59,338.81
5396,46,6,2024-06-26,13,16.65,0.0,216.45,49.53
893,461,20,2024-06-26,4,37.25,0.0,149.0,61.6
601,370,28,2024-06-26,1,96.98,0.0,96.98,27.9
8355,442,22,2024-06-27,2,29.12,0.15,49.5,16.4
5105,52,21,2024-06-27,5,50.32,0.1,226.44,28.39
4447,284,1,2024-06-27,12,13.26,0.05,151.16,54.92
9210,449,6,2024-06-27,18,16.65,0.0,299.7,68.58
2261,339,28,2024-06-27,2,96.98,0.05,184.26,46.1
6101,230,12,2024-06-27,17,103.7,0.0,1762.9,569.5
815,22,21,2024-06-27,5,50.32,0.0,251.6,53.55
6116,79,1,2024-06-27,9,13.26,0.0,119.34,47.16
8362,213,1,2024-06-27,11,13.26,0.15,123.98,35.76
4582,51,15,2024-06-27,17,31.0,0.0,527.0,182.41
4034,302,22,2024-06-27,16,29.12,0.15,396.03,131.23
22,313,17,2024-06-27,5,25.17,0.0,125.85,55.3
110,331,2,2024-06-27,13,64.36,0.1,753.01,182.05
9423,482,5,2024-06-27,2,43.54,0.0,87.08,24.88
1323,347,36,2024-06-27,7,77.46,0.1,488.0,45.81
8055,131,29,2024-06-27,19,72.91,0.0,1385.29,566.77
5915,281,4,2024-06-27,17,117.7,0.1,1800.81,677.62
6433,369,20,2024-06-27,17,37.25,0.1,569.93,198.48
7680,135,3,2024-06-27,4,28.87,0.05,109.71,35.27
142,426,33,2024-06-27,1,70.79,0.0,70.79,24.4
7980,418,15,2024-06-27,2,31.0,0.0,62.0,21.46
1153,204,15,2024-06-27,1,31.0,0.0,31.0,10.73
5792,271,22,2024-06-27,9,29.12,0.1,235.87,86.92
7594,383,22,2024-06-27,6,29.12,0.1,157.25,57.95
51,404,11,2024-06-27,18,78.15,0.0,1406.7,622.08
2900,268,32,2024-06-28,4,57.37,0.15,195.06,41.1
3477,366,24,2024-06-28,9,61.1,0.0,549.9,179.19
4918,121,10,2024-06-28,10,22.77,0.0,227.7,90.8
8074,177,21,2024-06-28,20,50.32,0.0,1006.4,214.2
8567,433,17,2024-06-28,19,25.17,0.15,406.5,138.41
8301,492,28,2024-06-28,19,96.98,0.0,1842.62,530.1
5292,481,35,2024-06-28,19,32.76,0.15,529.07,93.78
6698,471,35,2024-06-28,2,32.76,0.15,55.69,9.87
7638,60,27,2024-06-28,2,95.33,0.0,190.66,51.06
2032,33,24,2024-06-28,5,61.1,0.05,290.22,84.27
3714,101,8,2024-06-29,18,58.02,0.05,992.14,361.6
3072,185,22,2024-06-29,7,29.12,0.0,203.84,87.99
9237,247,35,2024-06-29,3,32.76,0.15,83.54,14.81
8962,293,21,2024-06-29,6,50.32,0.15,256.63,18.97
3622,431,19,2024-06-29,16,70.92,0.15,964.51,223.55
5106,154,6,2024-06-29,17,16.65,0.0,283.05,64.77
3302,198,24,2024-06-29,10,61.1,0.1,549.9,138.0
2298,305,28,2024-06-29,18,96.98,0.15,1483.79,240.35
7093,250,8,2024-06-29,18,58.02,0.05,992.14,361.6
6721,273,13,2024-06-29,11,27.02,0.0,297.22,87.45
2012,141,2,2024-06-29,3,64.36,0.0,193.08,61.32
3610,8,31,2024-06-30,16,119.38,0.0,1910.08,631.36
2174,161,21,2024-06-30,10,50.32,0.05,478.04,81.94
955,218,15,2024-06-30,8,31.0,0.0,248.0,85.84
2575,370,13,2024-06-30,2,27.02,0.05,51.34,13.2
8101,404,7,2024-06-30,15,78.3,0.05,1115.77,260.32
12,461,3,2024-06-30,11,28.87,0.15,269.93,65.22
7679,183,18,2024-06-30,1,105.6,0.0,105.6,40.65
1284,152,32,2024-06-30,14,57.37,0.15,682.7,143.84
8167,67,20,2024-06-30,19,37.25,0.1,636.98,221.83
357,240,5,2024-06-30,10,43.54,0.1,391.86,80.86
3634,122,29,2024-06-30,8,72.91,0.0,583.28,238.64
9303,291,25,2024-06-30,12,66.27,0.05,755.48,199.4
8133,89,25,2024-06-30,14,66.27,0.1,835.0,186.24
9584,356,23,2024-06-30,19,58.89,0.15,951.07,130.84
8464,374,6,2024-06-30,4,16.65,0.0,66.6,15.24
573,437,30,2024-06-30,13,101.21,0.05,1249.94,477.09
9439,290,6,2024-06-30,2,16.65,0.1,29.97,4.29
5935,466,12,2024-06-30,6,103.7,0.0,622.2,201.0
7809,291,20,2024-07-01,19,37.25,0.1,636.98,221.83
4230,121,8,2024-07-01,10,58.02,0.0,580.2,229.9
1122,72,34,2024-07-01,8,129.06,0.15,877.61,277.93
3816,44,9,2024-07-01,15,54.31,0.15,692.45,105.8
6668,487,8,2024-07-01,18,58.02,0.1,939.92,309.38
3638,136,2,2024-07-01,8,64.36,0.0,514.88,163.52
3139,217,11,2024-07-01,13,78.15,0.0,1015.95,449.28
9414,31,26,2024-07-01,3,82.31,0.15,209.89,60.04
465,205,26,2024-07-01,19,82.31,0.0,1563.89,614.84
3195,316,36,2024-07-01,10,77.46,0.0,774.6,142.9
2161,373,13,2024-07-01,3,27.02,0.0,81.06,23.85
8266,264,30,2024-07-01,16,101.21,0.1,1457.42,506.22
8273,270,23,2024-07-01,16,58.89,0.1,848.02,157.3
9516,56,2,2024-07-01,8,64.36,0.15,437.65,86.29
2401,60,15,2024-07-01,12,31.0,0.0,372.0,128.76
3518,483,34,2024-07-01,14,129.06,0.15,1535.81,486.37
9651,264,31,2024-07-01,18,119.38,0.1,1933.96,495.4
9334,437,5,2024-07-01,15,43.54,0.15,555.14,88.64
4890,7,31,2024-07-01,9,119.38,0.1,966.98,247.7
787,53,15,2024-07-01,12,31.0,0.0,372.0,128.76
6120,102,28,2024-07-02,3,96.98,0.0,290.94,83.7
1528,156,20,2024-07-02,12,37.25,0.1,402.3,140.1
2158,493,19,2024-07-02,4,70.92,0.1,255.31,70.07
3076,35,24,2024-07-02,19,61.1,0.0,1160.9,378.29
2323,279,12,2024-07-02,6,103.7,0.15,528.87,107.67
6488,133,17,2024-07-02,5,25.17,0.1,113.27,42.72
6340,344,8,2024-07-02,10,58.02,0.05,551.19,200.89
8394,135,31,2024-07-02,7,119.38,0.0,835.66,276.22
1948,232,26,2024-07-02,11,82.31,0.1,814.87,265.42
8730,61,17,2024-07-02,16,25.17,0.0,402.72,176.96
6533,396,31,2024-07-02,10,119.38,0.0,1193.8,394.6
5752,74,8,2024-07-02,19,58.02,0.05,1047.26,381.69
9076,334,36,2024-07-02,12,77.46,0.0,929.52,171.48
4808,10,12,2024-07-02,11,103.7,0.1,1026.63,254.43
5820,450,19,2024-07-02,11,70.92,0.0,780.12,270.71
8413,190,3,2024-07-03,6,28.87,0.1,155.9,44.24
3226,231,4,2024-07-03,4,117.7,0.15,400.18,135.9
9608,212,33,2024-07-03,19,70.79,0.1,1210.51,329.1
393,489,20,2024-07-03,16,37.25,0.0,596.0,246.4
7967,66,9,2024-07-03,18,54.31,0.0,977.58,273.6
691,385,34,2024-07-03,12,129.06,0.15,1316.41,416.89
1679,92,35,2024-07-03,5,32.76,0.15,139.23,24.68
7927,202,34,2024-07-03,5,129.06,0.0,645.3,270.5
3153,32,6,2024-07-03,4,16.65,0.0,66.6,15.24
848,344,23,2024-07-03,7,58.89,0.0,412.23,110.04
6907,290,8,2024-07-03,11,58.02,0.0,638.22,252.89
8684,81,8,2024-07-03,19,58.02,0.05,1047.26,381.69
4261,446,30,2024-07-03,8,101.21,0.05,769.2,293.6
8521,138,20,2024-07-03,4,37.25,0.0,149.0,61.6
5341,61,2,2024-07-03,13,64.36,0.0,836.68,265.72
6173,255,16,2024-07-03,8,45.98,0.0,367.84,155.04
7219,471,32,2024-07-04,15,57.37,0.0,860.55,283.2
5848,481,13,2024-07-04,19,27.02,0.05,487.71,125.38
4961,411,13,2024-07-04,11,27.02,0.0,297.22,87.45
3436,335,34,2024-07-04,3,129.06,0.15,329.1,104.22
4798,441,23,2024-07-04,8,58.89,0.05,447.56,102.2
3175,149,25,2024-07-04,9,66.27,0.15,506.97,89.91
741,49,27,2024-07-04,16,95.33,0.15,1296.49,179.69
4649,334,34,2024-07-04,13,129.06,0.0,1677.78,703.3
4840,110,15,2024-07-04,9,31.0,0.15,237.15,54.72
4416,289,5,2024-07-04,2,43.54,0.1,78.37,16.17
1339,32,11,2024-07-04,4,78.15,0.0,312.6,138.24
497,6,17,2024-07-04,18,25.17,0.05,430.41,176.43
8931,202,28,2024-07-04,5,96.98,0.0,484.9,139.5
7501,440,7,2024-07-04,4,78.3,0.05,297.54,69.42
1794,301,4,2024-07-04,7,117.7,0.15,700.32,237.83
1862,128,26,2024-07-04,8,82.31,0.1,592.63,193.03
8417,319,27,2024-07-04,8,95.33,0.0,762.64,204.24
1363,442,13,2024-07-04,20,27.02,0.05,513.38,131.98
8317,10,36,2024-07-05,19,77.46,0.05,1398.15,197.92
3384,202,7,2024-07-05,13,78.3,0.0,1017.9,276.51
1698,107,30,2024-07-05,3,101.21,0.15,258.09,79.74
9175,298,14,2024-07-05,3,62.11,0.05,177.01,49.84
5236,162,14,2024-07-05,15,62.11,0.0,931.65,295.8
8759,45,9,2024-07-05,4,54.31,0.1,195.52,39.08
7121,399,16,2024-07-05,9,45.98,0.1,372.44,133.04
3713,407,30,2024-07-05,18,101.21,0.05,1730.69,660.59
2956,387,15,2024-07-05,16,31.0,0.05,471.2,146.88
8126,373,8,2024-07-05,1,58.02,0.15,49.32,14.29
9168,15,35,2024-07-05,20,32.76,0.0,655.2,197.0
451,256,15,2024-07-05,7,31.0,0.0,217.0,75.11
6106,18,11,2024-07-05,18,78.15,0.0,1406.7,622.08
8043,112,25,2024-07-05,8,66.27,0.15,450.64,79.92
1460,213,20,2024-07-06,5,37.25,0.1,167.62,58.37
5062,139,6,2024-07-06,11,16.65,0.15,155.68,14.44
6476,396,33,2024-07-06,10,70.79,0.0,707.9,244.0
9191,17,24,2024-07-06,17,61.1,0.15,882.9,182.67
2835,103,1,2024-07-06,1,13.26,0.0,13.26,5.24
6687,154,29,2024-07-06,16,72.91,0.0,1166.56,477.28
5052,272,35,2024-07-06,14,32.76,0.0,458.64,137.9
6642,450,24,2024-07-06,14,61.1,0.0,855.4,278.74
8979,38,15,2024-07-06,11,31.0,0.15,289.85,66.88
8517,396,15,2024-07-07,12,31.0,0.1,334.8,91.56
6655,233,4,2024-07-07,1,117.7,0.05,111.82,45.75
8487,190,24,2024-07-07,4,61.1,0.0,244.4,79.64
1012,278,13,2024-07-07,18,27.02,0.15,413.41,70.15
5700,390,22,2024-07-07,20,29.12,0.0,582.4,251.4
629,30,27,2024-07-07,13,95.33,0.15,1053.4,146.0
1987,130,27,2024-07-07,20,95.33,0.0,1906.6,510.6
9384,418,33,2024-07-07,20,70.79,0.0,1415.8,488.0
7423,49,24,2024-07-07,13,61.1,0.0,794.3,258.83
7432,168,2,2024-07-07,20,64.36,0.0,1287.2,408.8
6841,230,17,2024-07-07,8,25.17,0.1,181.22,68.34
8542,293,15,2024-07-07,8,31.0,0.0,248.0,85.84
8994,432,18,2024-07-08,17,105.6,0.0,1795.2,691.05
7596,306,20,2024-07-08,9,37.25,0.0,335.25,138.6
5719,385,14,2024-07-08,10,62.11,0.0,621.1,197.2
6201,227,21,2024-07-08,12,50.32,0.05,573.65,98.33
7123,430,5,2024-07-08,2,43.54,0.1,78.37,16.17
2910,487,26,2024-07-08,4,82.31,0.0,329.24,129.44
1291,132,4,2024-07-08,10,117.7,0.0,1177.0,516.3
1693,348,14,2024-07-08,10,62.11,0.0,621.1,197.2
6708,351,20,2024-07-08,6,37.25,0.0,223.5,92.4
6670,315,32,2024-07-08,20,57.37,0.1,1032.66,262.86
5950,382,32,2024-07-08,13,57.37,0.1,671.23,170.86
6190,490,35,2024-07-08,10,32.76,0.1,294.84,65.74
4294,47,23,2024-07-08,10,58.89,0.0,588.9,157.2
6571,82,22,2024-07-08,9,29.12,0.05,248.98,100.03
3215,195,20,2024-07-08,20,37.25,0.0,745.0,308.0
6674,68,17,2024-07-09,8,25.17,0.15,171.16,58.28
1280,372,11,2024-07-09,6,78.15,0.1,422.01,160.47
4907,284,15,2024-07-09,7,31.0,0.0,217.0,75.11
8109,268,32,2024-07-09,4,57.37,0.15,195.06,41.1
5494,428,21,2024-07-09,9,50.32,0.0,452.88,96.39
5840,442,8,2024-07-09,12,58.02,0.15,591.8,171.44
8981,84,1,2024-07-09,1,13.26,0.0,13.26,5.24
3868,477,21,2024-07-09,20,50.32,0.0,1006.4,214.2
5740,426,13,2024-07-10,16,27.02,0.0,432.32,127.2
4451,143,26,2024-07-10,20,82.31,0.0,1646.2,647.2
6428,370,19,2024-07-10,12,70.92,0.0,851.04,295.32
8855,294,6,2024-07-10,6,16.65,0.1,89.91,12.87
3115,420,4,2024-07-10,20,117.7,0.0,2354.0,1032.6
4270,206,19,2024-07-10,3,70.92,0.0,212.76,73.83
8476,108,5,2024-07-10,7,43.54,0.05,289.54,71.84
3679,259,22,2024-07-10,9,29.12,0.15,222.77,73.82
1894,223,30,2024-07-10,16,101.21,0.05,1538.39,587.19
7518,34,32,2024-07-10,19,57.37,0.1,981.03,249.72
275,70,30,2024-07-11,3,101.21,0.1,273.27,94.92
1025,142,25,2024-07-11,3,66.27,0.15,168.99,29.97
8384,376,23,2024-07-11,1,58.89,0.0,58.89,15.72
9823,213,33,2024-07-11,19,70.79,0.0,1345.01,463.6
528,319,2,2024-07-11,15,64.36,0.15,820.59,161.79
7829,283,35,2024-07-11,10,32.76,0.0,327.6,98.5
2019,115,30,2024-07-11,19,101.21,0.0,1922.99,793.44
6685,178,13,2024-07-11,6,27.02,0.0,162.12,47.7
946,497,15,2024-07-11,12,31.0,0.05,353.4,110.16
7415,213,19,2024-07-12,13,70.92,0.0,921.96,319.93
6128,35,9,2024-07-12,11,54.31,0.0,597.41,167.2
8977,114,15,2024-07-12,3,31.0,0.1,83.7,22.89
6622,445,5,2024-07-12,3,43.54,0.15,111.03,17.73
7037,479,18,2024-07-12,9,105.6,0.0,950.4,365.85
5376,9,35,2024-07-12,2,32.76,0.1,58.97,13.15
367,229,29,2024-07-12,16,72.91,0.15,991.58,302.3
6375,42,17,2024-07-12,6,25.17,0.0,151.02,66.36
5605,209,16,2024-07-12,16,45.98,0.05,698.9,273.3
3824,64,11,2024-07-12,15,78.15,0.0,1172.25,518.4
4526,7,14,2024-07-12,18,62.11,0.05,1062.08,299.06
1302,80,7,2024-07-13,12,78.3,0.1,845.64,161.28
9240,203,19,2024-07-13,9,70.92,0.1,574.45,157.66
7960,231,35,2024-07-13,9,32.76,0.15,250.61,44.42
2336,348,35,2024-07-13,5,32.76,0.0,163.8,49.25
1795,386,34,2024-07-13,7,129.06,0.0,903.42,378.7
436,454,24,2024-07-13,18,61.1,0.0,1099.8,358.38
5293,317,19,2024-07-13,17,70.92,0.05,1145.36,358.09
3608,18,21,2024-07-13,4,50.32,0.0,201.28,42.84
7130,200,9,2024-07-13,13,54.31,0.0,706.03,197.6
7090,368,22,2024-07-13,9,29.12,0.1,235.87,86.92
6192,112,21,2024-07-13,19,50.32,0.15,812.67,60.08
4509,239,21,2024-07-13,13,50.32,0.0,654.16,139.23
5515,110,4,2024-07-13,16,117.7,0.0,1883.2,826.08
4215,477,5,2024-07-13,14,43.54,0.1,548.6,113.2
3792,26,24,2024-07-14,5,61.1,0.0,305.5,99.55
7789,239,35,2024-07-14,11,32.76,0.05,342.34,90.33
8495,404,21,2024-07-14,19,50.32,0.0,956.08,203.49
7286,230,30,2024-07-14,4,101.21,0.0,404.84,167.04
9882,176,17,2024-07-14,1,25.17,0.0,25.17,11.06
502,457,31,2024-07-14,4,119.38,0.0,477.52,157.84
5366,491,26,2024-07-14,6,82.31,0.0,493.86,194.16
2119,290,12,2024-07-14,6,103.7,0.0,622.2,201.0
3478,277,22,2024-07-15,4,29.12,0.15,99.01,32.81
9450,120,36,2024-07-15,18,77.46,0.0,1394.28,257.22
9583,434,34,2024-07-15,6,129.06,0.15,658.21,208.45
5991,483,12,2024-07-15,2,103.7,0.15,176.29,35.89
261,396,24,2024-07-15,7,61.1,0.0,427.7,139.37
9999,361,36,2024-07-15,10,77.46,0.05,735.87,104.17
9696,376,4,2024-07-15,12,117.7,0.15,1200.54,407.7
8819,319,5,2024-07-15,11,43.54,0.0,478.94,136.84
5863,398,35,2024-07-15,9,32.76,0.0,294.84,88.65
1605,488,16,2024-07-15,3,45.98,0.05,131.04,51.24
6011,454,2,2024-07-15,19,64.36,0.1,1100.56,266.08
9915,22,14,2024-07-15,18,62.11,0.0,1117.98,354.96
6291,5,28,2024-07-15,4,96.98,0.15,329.73,53.41
5928,226,15,2024-07-15,6,31.0,0.0,186.0,64.38
8554,172,22,2024-07-15,1,29.12,0.0,29.12,12.57
3404,1,22,2024-07-15,7,29.12,0.15,173.26,57.41
1796,220,33,2024-07-15,17,70.79,0.0,1203.43,414.8
6928,208,5,2024-07-16,14,43.54,0.0,609.56,174.16
6558,233,15,2024-07-16,11,31.0,0.0,341.0,118.03
6354,319,3,2024-07-16,9,28.87,0.0,259.83,92.34
6191,265,27,2024-07-16,3,95.33,0.15,243.09,33.69
1983,390,31,2024-07-16,18,119.38,0.0,2148.84,710.28
6825,444,25,2024-07-16,13,66.27,0.0,861.51,259.09
8084,21,33,2024-07-16,4,70.79,0.15,240.69,55.13
1664,95,31,2024-07-16,2,119.38,0.15,202.95,43.11
1510,223,12,2024-07-16,3,103.7,0.0,311.1,100.5
6464,58,14,2024-07-16,14,62.11,0.0,869.54,276.08
6562,479,9,2024-07-17,9,54.31,0.0,488.79,136.8
1314,351,6,2024-07-17,16,16.65,0.1,239.76,34.32
921,288,25,2024-07-17,18,66.27,0.15,1013.93,179.81
9331,44,23,2024-07-17,15,58.89,0.0,883.35,235.8
1489,120,32,2024-07-17,13,57.37,0.0,745.81,245.44
3095,500,20,2024-07-17,12,37.25,0.0,447.0,184.8
5706,167,32,2024-07-17,1,57.37,0.0,57.37,18.88
8769,482,33,2024-07-17,12,70.79,0.15,722.06,165.38
1232,399,29,2024-07-17,17,72.91,0.0,1239.47,507.11
3612,35,36,2024-07-17,7,77.46,0.05,515.11,72.92
8595,329,21,2024-07-17,4,50.32,0.0,201.28,42.84
6838,440,32,2024-07-17,8,57.37,0.1,413.06,105.14
5097,55,35,2024-07-17,4,32.76,0.0,131.04,39.4
9815,312,13,2024-07-17,12,27.02,0.0,324.24,95.4
5851,479,23,2024-07-17,4,58.89,0.05,223.78,51.1
6514,294,19,2024-07-17,16,70.92,0.15,964.51,223.55
4273,283,5,2024-07-18,10,43.54,0.0,435.4,124.4
5209,405,10,2024-07-18,14,22.77,0.1,286.9,95.24
355,457,23,2024-07-18,7,58.89,0.15,350.4,48.21
7560,280,16,2024-07-18,2,45.98,0.0,91.96,38.76
6170,171,2,2024-07-18,16,64.36,0.1,926.78,224.06
3724,355,12,2024-07-18,15,103.7,0.0,1555.5,502.5
3941,306,26,2024-07-18,12,82.31,0.15,839.56,240.16
4319,350,25,2024-07-18,9,66.27,0.1,536.79,119.73
5976,321,29,2024-07-18,12,72.91,0.1,787.43,270.47
1089,462,32,2024-07-18,16,57.37,0.1,826.13,210.29
8450,312,23,2024-07-18,12,58.89,0.0,706.68,188.64
9227,378,30,2024-07-18,1,101.21,0.0,101.21,41.76
3488,342,24,2024-07-18,19,61.1,0.0,1160.9,378.29
3598,410,27,2024-07-19,1,95.33,0.15,81.03,11.23
2584,223,10,2024-07-19,8,22.77,0.0,182.16,72.64
614,165,35,2024-07-19,13,32.76,0.05,404.59,106.76
5430,158,23,2024-07-19,6,58.89,0.1,318.01,58.99
5589,313,34,2024-07-19,2,129.06,0.0,258.12,108.2
6351,209,29,2024-07-19,8,72.91,0.1,524.95,180.31
